_id,Beta,q,collisionality_elec,s-hat,temp_grad_elec,temp_grad_ion,dens_grad_elec,dens_grad_ion,impurity_density,impurity_charge,alpha_MHD,Ti_over_Te,ky,collection
69a5f6825fbf004f2b2a7aa2,0.000700488991996842,-4.378944396972656,2.638436802477164,7.288499972435039,331.42108661952585,77.55007325988494,268.92104528498805,189.00878005985763,0.02570905,6.0,0.34389442050382685,2.1635656,-0.08721673829223883,LinearRuns
69a5f68d5fbf004f2b2a7ac0,0.0005046507590066809,-4.492125034332275,3.2443521403095334,8.96816269646358,410.22757322304733,84.62184756551909,333.24922493797067,275.3527462587231,0.020881455,6.0,0.34388157901402133,2.4919286,-0.08125647327047714,LinearRuns
69a5f6985fbf004f2b2a7ade,0.0003432733089760055,-4.6426544189453125,4.144955793347625,12.367267257274126,484.4011467821477,93.11769286926571,387.57532201548736,348.14604126634214,0.017489063,6.0,0.3099352534637829,2.9565983,-0.07513786902792247,LinearRuns
69a5f6a35fbf004f2b2a7afc,0.0002239661025700022,-4.857885837554932,5.4777702369873635,18.93914626285237,552.1072183420957,103.60997095796372,426.54830752185234,401.65318836539035,0.015282994,6.0,0.2587997901467342,3.5885539,-0.06986187986546148,LinearRuns
69a5f6af5fbf004f2b2a7b1b,0.00014288478692029238,-5.228928565979004,7.454653933645371,37.292555625620395,617.1905800617535,118.07113782764031,449.7276633461152,435.81732973775297,0.013995889,6.0,0.20754756638634955,4.4187126,-0.06661483170091197,LinearRuns
69a5f6b85fbf004f2b2a7b39,0.0018605253479413754,-3.547469139099121,1.276921553207476,4.039085992266461,27.97878224704116,33.50229826432205,7.976122608879125,11.332263945310503,0.060182262,6.0,0.0700823087710874,1.6398253,-0.10210978589603542,LinearRuns
69a5f6c35fbf004f2b2a7b57,0.0018214773819543084,-3.605257511138916,1.3114734717535288,4.218698992711971,29.6919230824785,35.697972398404126,9.192205067901416,11.134053278029015,0.060347371,6.0,0.07281230048549679,1.6344213,-0.10219933067815509,LinearRuns
69a5f6cd5fbf004f2b2a7b87,0.0021657096909532074,-3.6872799396514893,0.932432757007071,4.5611239754707915,35.33123731444851,42.582329347937105,11.309633167083073,10.442282576785878,0.060389239,6.0,0.0933065080260449,1.4218912,-0.03735757604207924,LinearRuns
69a5f6d75fbf004f2b2a7ba5,0.002106279025894253,-3.752350330352783,0.9637134802290629,4.787841607180964,40.00651479087734,45.71712803915314,14.717934483989511,8.497699724787102,0.060197067,6.0,0.10021478139859845,1.4166938,-0.03735331653506623,LinearRuns
69a5f6e15fbf004f2b2a7bc3,0.002037499933036115,-3.820683002471924,0.9996578930994556,5.036365642694047,47.531245063996145,49.23717906880861,20.39156510570161,4.48876531563761,0.059580214,6.0,0.11020782195421436,1.4136193,-0.03729408337884794,LinearRuns
69a5f6ec5fbf004f2b2a7be1,0.0019538285984795583,-3.892976760864258,1.0428022574097728,5.3125417535439645,59.59982147781155,53.201926409198556,29.629302230433545,-2.10538590932753,0.058224238,6.0,0.12509390535544504,1.4150661,-0.037192130043161194,LinearRuns
69a5f6f65fbf004f2b2a7bff,0.0018477035824325863,-3.9708166122436523,1.0977827233059032,5.609480006279075,78.7348364193357,57.67593885814861,44.41809274510349,-10.562676653582026,0.055737495,6.0,0.14753987204641816,1.4249401,-0.036990137153258634,LinearRuns
69a5f7015fbf004f2b2a7c1d,0.00171012008527145,-4.0510993003845215,1.1721969975492421,5.865035423841636,108.18718996799602,62.551103509573814,67.2841860801653,-14.566914116643256,0.051681079,6.0,0.18237422014989788,1.449353,-0.03655324698292841,LinearRuns
69a5f70d5fbf004f2b2a7c3b,0.0015327942785678193,-4.1356072425842285,1.2784829587860396,6.0349559680398475,151.6000997271284,67.96318398538625,100.9889102398441,-3.4336757303580114,0.04595688,6.0,0.23390765790946358,1.4976143,-0.035814082896151185,LinearRuns
69a5f7175fbf004f2b2a7c59,0.0013135027037593247,-4.220492362976074,1.4360974684060726,6.112168977998215,211.35401614955663,74.00208989074011,147.3299932559359,35.471754541280845,0.039023332,6.0,0.299339601406066,1.583198,-0.03465104121166717,LinearRuns
69a5f7225fbf004f2b2a7c77,0.0010621848615055436,-4.308773040771484,1.6764064103913696,6.2899296645492955,287.0594103420017,80.47220901558536,205.77148396166024,104.32235849523784,0.031933177,6.0,0.36185685690014835,1.7247863,-0.0329836960110607,LinearRuns
69a5f72c5fbf004f2b2a7c95,0.0008028711135710159,-4.401580810546875,2.047632436524076,7.00698643675465,372.3379458477678,87.14506429244307,270.6430539820124,190.2190786541239,0.02570905,6.0,0.3947856770695236,1.9468389,-0.030822770621065473,LinearRuns
69a5f7375fbf004f2b2a7cb3,0.0005663172751114096,-4.513454914093018,2.6226439660254877,8.785270891043071,461.09732632593636,95.1268922299796,335.2666076355601,277.0196424567246,0.020881455,6.0,0.38503911031743787,2.2796085,-0.028374270283306118,LinearRuns
69a5f7425fbf004f2b2a7cd1,0.00037567942021203245,-4.6597185134887695,3.516829126913901,12.303283140611237,544.2965410590343,104.63138693096256,389.53841572190953,349.90942315291755,0.017489063,6.0,0.3394687811464139,2.7596271,-0.02587281962829916,LinearRuns
69a5f74e5fbf004f2b2a7cef,0.00023827870205652614,-4.87637186050415,4.907960229043182,19.129179767228987,620.7694322443363,116.49912264833421,428.74034986738303,403.7172940753145,0.015282994,6.0,0.27812640956005336,3.4271259,-0.02369932979774356,LinearRuns
69a5f7595fbf004f2b2a7d0d,0.00014744790382609989,-5.255337238311768,7.083490771183341,38.224888903732676,694.3170197444255,132.82628231154845,452.0420062183733,438.06008866252216,0.013995889,6.0,0.2191129436713144,4.3256688,-0.022214593751309606,LinearRuns
69a5f7635fbf004f2b2a7d2b,0.002270166885275398,-3.565178394317627,0.8781014331198507,4.165221939516341,30.42828183522082,37.288334226156586,8.024560572193627,11.401083321863485,0.060182262,6.0,0.08502603771666144,1.4335938,-0.03730379511454074,LinearRuns
69a5f76d5fbf004f2b2a7d49,0.002219532554780318,-3.625763177871704,0.9042100508744281,4.354723206006453,32.38210175438152,39.78815704695678,9.252058058672272,11.206550179824553,0.060347371,6.0,0.08844142004574737,1.427792,-0.0373390451480155,LinearRuns
69a5f7785fbf004f2b2a7d67,0.0021657096909532074,-3.6872799396514893,0.932432757007071,4.5611239754707915,35.33123731444851,42.582329347937105,11.309633167083073,10.442282576785878,0.060389239,6.0,0.0933065080260449,1.4218912,-0.11207272718082925,LinearRuns
69a5f7825fbf004f2b2a7d85,0.002106279025894253,-3.752350330352783,0.9637134802290629,4.787841607180964,40.00651479087734,45.71712803915314,14.717934483989511,8.497699724787102,0.060197067,6.0,0.10021478139859845,1.4166938,-0.11205995337969908,LinearRuns
69a5f78c5fbf004f2b2a7da3,0.002037499933036115,-3.820683002471924,0.9996578930994556,5.036365642694047,47.531245063996145,49.23717906880861,20.39156510570161,4.48876531563761,0.059580214,6.0,0.11020782195421436,1.4136193,-0.1118822482538721,LinearRuns
69a5f7975fbf004f2b2a7dc1,0.0019538285984795583,-3.892976760864258,1.0428022574097728,5.3125417535439645,59.59982147781155,53.201926409198556,29.629302230433545,-2.10538590932753,0.058224238,6.0,0.12509390535544504,1.4150661,-0.111576389189893,LinearRuns
69a5f7a25fbf004f2b2a7ddf,0.0018477035824325863,-3.9708166122436523,1.0977827233059032,5.609480006279075,78.7348364193357,57.67593885814861,44.41809274510349,-10.562676653582026,0.055737495,6.0,0.14753987204641816,1.4249401,-0.1109703927007966,LinearRuns
